Year,Trifd,Frs_id,Facility,Street_address,City,County,State,Zip,Latitude,Longitude,Company_name,Federal_facility,Industry_sector,Chemical,Carcinogen
2021,2821WMTVNT6851F,110009719974.0,MOTIVA ENTERPRISES LLC CHARLOTTE NORTH & SOUTH TERMINALS,410 TOM SADLER RD,CHARLOTTE,MECKLENBURG,NC,28214,35.27994,-80.93817,MOTIVA ENTERPRISES LLC,NO,Petroleum Bulk Terminals,Toluene,NO
2021,27835GRDYWGREEN,110000347606.0,GRADY WHITE BOATS INC.,5121 MARTIN LUTHER KING JR HWY,GREENVILLE,PITT,NC,27834,35.649613,-77.34405,NA,NO,Transportation Equipment,Methyl isobutyl ketone,YES
2021,2740WNLSTL15WES,110043975062.0,O'NEAL MANUFACTURING SERVICES,105 E FLORIDA ST,GREENSBORO,GUILFORD,NC,27406,36.048816,-79.791365,O'NEAL MANUFACTURING SERVICES,NO,Fabricated Metals,Nickel,YES
2021,27410SHRWN113ST,110000346741.0,SHERWIN-WILLIAMS CO,113 STAGE COACH TRAIL,GREENSBORO,GUILFORD,NC,27409,36.07644,-79.91277,THE SHERWIN-WILLIAMS CO,NO,Chemicals,Zinc compounds,NO
2021,28610CMMSC3642U,110000604329.0,COMMSCOPE INC-CLAREMONT NC FACILITY,3642 US HWY 70 E,CLAREMONT,CATAWBA,NC,28610,35.717917,-81.133929,COMMSCOPE INC,NO,Electrical Equipment,Zinc compounds,NO
2021,27407TRCST1208R,110000346689.0,TRU-CAST INC.,1208 RAIL ST,GREENSBORO,GUILFORD,NC,27407,36.05255,-79.86328,NA,NO,Primary Metals,Copper,NO
2021,27261RLNCN1431P,110000345840.0,AKZONOBEL COATINGS INC,1431 PROGRESS AVE,HIGH POINT,GUILFORD,NC,27260,35.92387,-80.02214,AKZO NOBEL NV,NO,Chemicals,Phenol,NO
2021,27302CLLNC100MA,110006860708.0,LIGGETT GROUP LLC,100 MAPLE LN,MEBANE,ALAMANCE,NC,27302,36.07472,-79.30186,VECTOR GROUP LTD,NO,Tobacco,Nicotine and salts,NO
2021,28533SDDSMNCHWY,110000604301.0,U.S. MARINE CORPS CHERRY POINT AIR STATION,NC HWY 101 AT US 70 W,CHERRY POINT,CRAVEN,NC,285330006,34.905641,-76.893355,US DEPARTMENT OF DEFENSE,YES,Other,Xylene (mixed isomers),NO
2021,28262NGNRD11300,110014003595.0,SHERWIN-WILLIAMS CO,11300 CLAUDE FREEMAN DR,CHARLOTTE,MECKLENBURG,NC,28262,35.33474,-80.75854,THE SHERWIN-WILLIAMS CO,NO,Chemicals,"4,4'-Isopropylidenediphenol",NO
2021,28024DKNRGDUKEP,110006424404.0,DUKE ENERGY CAROLINAS LLC - ROGERS ENERGY COMPLEX,573 DUKE POWER RD,MOORESBORO,RUTHERFORD,NC,28114,35.217222,-81.761111,DUKE ENERGY CORP,NO,Electric Utilities,Barium compounds (except for barium sulfate (CAS No. 7727-43-7)),NO
2021,27330GLDNP6500Z,110000551493.0,PILGRIM'S PRIDE CORP SANFORD FACILITY,484 ZIMMERMAN RD,SANFORD,LEE,NC,27330,35.558038,-79.22948,JBS USA FOOD CO,NO,Food,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO
2021,27565CRTNT200CE,110000347018.0,CERTAINTEED CORP.,200 CERTAINTEED RD,OXFORD,GRANVILLE,NC,27565,36.293789,-78.615014,SAINT-GOBAIN CORP,NO,Petroleum,Polycyclic aromatic compounds,YES
2021,27835BRRGHINTER,110000586401.0,PATHEON MANUFACTURING SERVICES LLC PART OF THERMO FISHER SC,5900 MLK JR HWY,GREENVILLE,PITT,NC,27834,35.66016,-77.35802,THERMO FISHER SCIENTIFIC INC,NO,Chemicals,Lead,YES
2021,27261HGHPN255BE,110000751525.0,KAO SPECIALTIES AMERICAS LLC,243 WOODBINE ST,HIGH POINT,GUILFORD,NC,27260,35.92333,-80.02967,KAO CORP,NO,Chemicals,Ammonia,NO
2021,27870CHMPNNORTH,110037266990.0,WESTROCK KRAFT PAPER LLC,100 GASTON RD,ROANOKE RAPIDS,HALIFAX,NC,27870,36.476037,-77.643173,WESTROCK CO,NO,Paper,Hydrogen sulfide,NO
2021,27583VCTRT250CR,110012167742.0,US FLUE CURED TOBACCO GROWERS INC.,250 CROWN BLVD,TIMBERLAKE,PERSON,NC,27583,36.31185,-78.96495,NA,NO,Tobacco,Nicotine and salts,NO
2021,28016LTHMCHWY16,110056969883.0,LIVENT USA CORP,HWY 161,BESSEMER CITY,GASTON,NC,28016,35.283468,-81.295636,LIVENT USA CORP,NO,Chemicals,Chlorine,NO
2021,27317THTMK3500T,110000346199.0,TIMKEN CO ASHEBORO BEARING PLANT,3500 TIMKEN PL,RANDLEMAN,RANDOLPH,NC,27317,35.79806,-79.81859,THE TIMKEN CO,NO,Fabricated Metals,Methanol,NO
2021,28716CHMPNMAINS,110009846480.0,BLUE RIDGE PAPER PRODUCTS LLC,175 MAIN ST,CANTON,HAYWOOD,NC,28716,35.5349,-82.8421,EVERGREEN PACKAGING GROUP,NO,Paper,Formaldehyde,YES
2021,27409CMCMF121LA,110001496088.0,CAMCO MANUFACTURING INC,121 LANDMARK DR,GREENSBORO,GUILFORD,NC,27409,36.094723,-79.97583,CAMCO MANUFACTURING INC,NO,Plastics and Rubber,Copper,NO
2021,28560WYRHSSTREE,110000350478.0,INTERNATIONAL PAPER- NEW BERN MILL,1785 WEYERHAEUSER RD,VANCEBORO,CRAVEN,NC,28586,35.212247,-77.114823,INTERNATIONAL PAPER CO,NO,Paper,Methanol,NO
2021,2710WSTRTF1681S,110014354475.0,STRATFORD METAL FINISHING INC,1681 S MARTIN LUTHER KING JR DR,WINSTON SALEM,FORSYTH,NC,27107,36.075808,-80.220172,NA,NO,Fabricated Metals,Cyanide compounds,NO
2021,27052DKNRGPINEH,110000604141.0,DUKE ENERGY CAROLINAS LLC - BELEWS CREEK STEAM STATION,3195 PINE HALL RD,WALNUT COVE,STOKES,NC,27052,36.281338,-80.059438,DUKE ENERGY CORP,NO,Electric Utilities,Cobalt compounds,NO
2021,27565DLFSTPOBOX,110000740609.0,IDEAL FASTENER CORP,603 W INDUSTRY DR,OXFORD,GRANVILLE,NC,27565,36.298266,-78.609466,NA,NO,Miscellaneous Manufacturing,Copper,NO
2021,28456FDRLPRIEGE,110009719304.0,INTERNATIONAL PAPER RIEGELWOOD MILL,865 JOHN L.RIEGEL RD,RIEGELWOOD,COLUMBUS,NC,28456,34.3522,-78.2125,INTERNATIONAL PAPER CO,NO,Paper,Dioxin and dioxin-like compounds,YES
2021,28732TNCRPCANEC,110000740690.0,BORGWARNER THERMAL SYSTEMS INC,40 CANE CREEK INDUSTRIAL PARK,FLETCHER,HENDERSON,NC,28732,35.43584,-82.47971,BORGWARNER INC,NO,Fabricated Metals,Zinc compounds,NO
2021,28603HKRSR908LE,110000350628.0,HK RESEARCH CORP,908 OLD LENOIR RD,HICKORY,CATAWBA,NC,28601,35.74538,-81.36026,NA,NO,Plastics and Rubber,Methyl methacrylate,NO
2021,28024DKNRGDUKEP,110006424404.0,DUKE ENERGY CAROLINAS LLC - ROGERS ENERGY COMPLEX,573 DUKE POWER RD,MOORESBORO,RUTHERFORD,NC,28114,35.217222,-81.761111,DUKE ENERGY CORP,NO,Electric Utilities,Lead compounds,NO
2021,27360STHRN3440D,110000346439.0,SOUTHERN RESIN,3440 DENTON RD,THOMASVILLE,DAVIDSON,NC,27360,35.825849,-80.097031,NA,NO,Chemicals,Vinyl acetate,YES
2021,28402GCMPNCASTL,110000745230.0,GE CO,3901 CASTLE HAYNE RD NC HWY 133,WILMINGTON,NEW HANOVER,NC,28401,34.32184,-77.92815,GENERAL ELECTRIC CO (GE CO),NO,Chemicals,Nitric acid,NO
2021,28144NTNLSCEDAR,110056525835.0,HENKEL US OPERATIONS CORP,825 CEDAR SPRINGS RD,SALISBURY,ROWAN,NC,28147,35.63367,-80.53335,HENKEL OF AMERICA INC,NO,Chemicals,Toluene,NO
2021,27835GRDYWGREEN,110000347606.0,GRADY WHITE BOATS INC.,5121 MARTIN LUTHER KING JR HWY,GREENVILLE,PITT,NC,27834,35.649613,-77.34405,NA,NO,Transportation Equipment,Toluene,NO
2021,2759WCPTVR35NRT,110071284168.0,CAPTIVEAIRE SYSTEMS INC,305 NORTHBROOK DR,YOUNGSVILLE,FRANKLIN,NC,27596,36.049535,-78.483319,CAPTIVEAIRE SYSTEMS INC,NO,Fabricated Metals,Zinc compounds,NO
2021,28732RCKWL1000R,110000351538.0,MERITOR HEAVY VEHICLE SYSTEMS LLC,1000 ROCKWELL DR,FLETCHER,HENDERSON,NC,28732,35.4137,-82.5161,MERITOR INC,NO,Transportation Equipment,Manganese,NO
2021,28110MDLVLAIRPO,110000348525.0,CIRCOR PUMPS N.A. LLC,1710 AIRPORT RD,MONROE,UNION,NC,28110,35.02691,-80.61957,CIRCOR INTERNATIONAL INC,NO,Machinery,Zinc compounds,NO
2021,28241HNKLC3300W,110012474740.0,IGM RESINS USA INC,3300 WESTINGHOUSE BLVD,CHARLOTTE,MECKLENBURG,NC,28273,35.132595,-80.960855,IGM SPECIALTIES HOLDING INC,NO,Chemicals,Toluene,NO
2021,2720WFLKBR157AT,110000576859.0,FLAKEBOARD AMERICA LLC,157 ATC DR,BISCOE,MONTGOMERY,NC,27209,35.328611,-79.767778,ARAUCO NORTH AMERICA INC,NO,Paper,Formaldehyde,YES
2021,2811WTLLVC375AL,110018570688.0,ATI SPECIALTY MATERIALS - BAKERS SITE,3750 ALLOY WAY,MONROE,UNION,NC,28110,35.01803,-80.612762,ALLEGHENY TECHNOLOGIES INC,NO,Primary Metals,Copper,NO
2021,28655NVRNM1QUAL,110000351128.0,ENVIRONMENTAL INKS - A MEMBER OF THE SIEGWERK GROUP,1 QUALITY PRODUCTS RD,MORGANTON,BURKE,NC,28655,35.7104,-81.69627,SIEGWERK USA CO,NO,Chemicals,Ammonia,NO
2021,28451GNRLWHIGHW,110000350307.0,CAROLINA POLE LELAND,1901 WOOD TREATMENT RD,LELAND,BRUNSWICK,NC,28451,34.2504,-78.07447,KOPPERS INC,NO,Wood Products,Pentachlorophenol,YES
2021,28086FRSTN100FI,110001494874.0,FIRESTONE FIBERS & TEXTILES CO,100 FIRESTONE LN,KINGS MOUNTAIN,GASTON,NC,28086,35.23088,-81.31827,BRIDGESTONE AMERICAS INC,NO,Textiles,Toluene,NO
2021,28144NTNLSCEDAR,110056525835.0,HENKEL US OPERATIONS CORP,825 CEDAR SPRINGS RD,SALISBURY,ROWAN,NC,28147,35.63367,-80.53335,HENKEL OF AMERICA INC,NO,Chemicals,n-Hexane,NO
2021,28278NXNTR182WI,110018854051.0,INX INTERNATIONAL INK CO.,10820 WITHERS PARK DR,CHARLOTTE,MECKLENBURG,NC,28278,35.13687,-80.98279,INX INTERNATIONAL INK CO,NO,Chemicals,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO
2021,28429CCDNTOFFST,110000350272.0,ELEMENTIS CHROMIUM INC,5408 HOLLY SHELTER RD,CASTLE HAYNE,NEW HANOVER,NC,28429,34.372516,-77.859466,ELEMENTIS,NO,Chemicals,Manganese  And Manganese Compounds,NO
2021,28402CPNDSHIGHW,110007116101.0,STEPAN CO,4600 HWY 421 N,WILMINGTON,NEW HANOVER,NC,28401,34.31065,-77.98461,STEPAN CO,NO,Chemicals,"1,4-Dioxane",YES
2021,27260PDMNT331BU,110000496491.0,PIEDMONT CHEMICAL INDUSTRIES I LLC,331 BURTON AVE,HIGH POINT,GUILFORD,NC,27262,35.93713,-80.03369,SYNTHA GROUP INC,NO,Chemicals,Phthalic anhydride,NO
2021,28206CNCRT3823R,110001479775.0,CONCRETE SUPPLY CO NORTH PLANT,3823 RALEIGH ST,CHARLOTTE,MECKLENBURG,NC,28206,35.25301,-80.79763,CONCRETE SUPPLY CO LLC,NO,Nonmetallic Mineral Product,Lead  And Lead Compounds,NO
2021,28682DKNRG8320E,110000351397.0,DUKE ENERGY CAROLINAS LLC - MARSHALL STEAM STATION,8320 E NC 150 HWY,TERRELL,CATAWBA,NC,28682,35.5983,-80.9636,DUKE ENERGY CORP,NO,Electric Utilities,Lead compounds,NO
2021,2733WSDNTC5618C,110005971779.0,STI POLYMER INC,5618 CLYDE RHYNE DRIVE,SANFORD,LEE,NC,27330,35.549708,-79.181971,NA,NO,Chemicals,Acrylic acid,NO
2021,27712WNRTH4112L,110006625651.0,AISIN NORTH CAROLINA CORP,4112 OLD OXFORD HWY,DURHAM,DURHAM,NC,27712,36.08981,-78.84198,AISIN HOLDINGS OF AMERICA INC,NO,Transportation Equipment,Manganese,NO
2021,28315CRLNGSR207,110000349793.0,ERICO INTERNATIONAL CORP,188 CAROLINA RD,ABERDEEN,MOORE,NC,28315,35.11347,-79.38958,NVENT ELECTRIC PLC,NO,Primary Metals,Copper,NO
2021,27870MLLCNWEST1,110009719144.0,CULPEPER OF ROANOKE RAPIDS LLC,2262 W 10TH ST,ROANOKE RAPIDS,HALIFAX,NC,27870,36.4634,-77.6892,JEFFERSON HOMEBUILDERS INC,NO,Wood Products,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO
2021,27052DKNRGPINEH,110000604141.0,DUKE ENERGY CAROLINAS LLC - BELEWS CREEK STEAM STATION,3195 PINE HALL RD,WALNUT COVE,STOKES,NC,27052,36.281338,-80.059438,DUKE ENERGY CORP,NO,Electric Utilities,Selenium compounds,NO
2021,28214TRNSM7401O,110000492672.0,BLANCHARD TERMINAL CO - CHARLOTTE EAST NC TERMINAL,7401 OLD MT HOLLY RD,CHARLOTTE,MECKLENBURG,NC,28214,35.277522,-80.931366,MARATHON PETROLEUM CORP,NO,Petroleum Bulk Terminals,Toluene,NO
2021,27559CHMBNSTATE,110000346965.0,ARCLIN USA LLC,790 CORINTH RD,MONCURE,CHATHAM,NC,27559,35.603333,-79.048889,ARCLIN INC,NO,Chemicals,Formic acid,NO
2021,2873WSTHRN484HE,110039071330.0,SOUTHERN CONCRETE MATERIALS-FLETCHER PLANT,4840 HENDERSONVILLE RD,FLETCHER,HENDERSON,NC,28732,35.41666,-82.50666,HEDRICK INDUSTRIES,NO,Nonmetallic Mineral Product,Mercury  And Mercury Compounds,NO
2021,28716CHMPNMAINS,110009846480.0,BLUE RIDGE PAPER PRODUCTS LLC,175 MAIN ST,CANTON,HAYWOOD,NC,28716,35.5349,-82.8421,EVERGREEN PACKAGING GROUP,NO,Paper,Hydrogen sulfide,NO
2021,28602HTCHF41519,110025331353.0,ABB INSTALLATIONS PRODUCTS INC.,415 19TH ST DR SE,HICKORY,CATAWBA,NC,28602,35.726,-81.30657,ABB INC,NO,Electrical Equipment,Lead,YES
2021,27835HNDRX1101I,110002348638.0,TRIEST AG GROUP INC,1101 INDUSTRIAL BLVD,GREENVILLE,PITT,NC,27834,35.645,-77.34877,TRIEST AG GROUP INC,NO,Chemicals,Metham sodium,NO
2021,27526RYCHMROUTE,110000740592.0,TE CONNECTIVITY,8000 PURFOY RD,FUQUAY-VARINA,WAKE,NC,27526,35.57986,-78.77185,TE CONNECTIVITY LTD,NO,Plastics and Rubber,Zinc compounds,NO
2021,28208SHLND3930G,110000349329.0,NEXEO SOLUTIONS LLC,3930 GLENWOOD DR,CHARLOTTE,MECKLENBURG,NC,28208,35.2511,-80.8855,UNIVAR SOLUTIONS USA INC,NO,Chemical Wholesalers,Methyl isobutyl ketone,YES
2021,27962WYRHSTROWB,110013794000.0,DOMTAR PAPER CO LLC-PLYMOUTH MILL,TROWBRIDGE RD,PLYMOUTH,MARTIN,NC,27962,35.861716,-76.779683,DOMTAR CORP,NO,Paper,Manganese compounds,NO
2021,2830WSTLFB95CUN,110071263564.0,STEELFAB OF FAYETTEVILLE,950 COUNTRY CLUB DR,FAYETTEVILLE,CUMBERLAND,NC,28301,35.09883,-78.914385,STEELFAB INC,NO,Fabricated Metals,Chromium,NO
2021,28732CNTNN1QUAL,110004057706.0,CONTINENTAL AUTOMOTIVE SYSTEMS INC.,1 QUALITY WAY,FLETCHER,HENDERSON,NC,28732,35.41946,-82.54713,CONTINENTAL AUTOMOTIVE SYSTEMS INC,NO,Transportation Equipment,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO
2021,2758WCRLNS543UN,110001499977.0,CAROLINA SUNROCK LLC - NORTH RALEIGH,5043 UNICON DRIVE,WAKE FOREST,WAKE,NC,27587,35.92231,-78.53867,THE SUNROCK GROUP INC,NO,Nonmetallic Mineral Product,Lead  And Lead Compounds,NO
2021,2803WCNCRT21NHA,110069234876.0,CONCRETE SUPPLY CO.  LLC - DALLAS,201 N HARTMAN RD,DALLAS,GASTON,NC,28034,35.2961,-81.18492,CONCRETE SUPPLY CO LLC,NO,Nonmetallic Mineral Product,Lead  And Lead Compounds,NO
2021,28655LVTNS113IN,110000351100.0,LEVITON MANUFACTURING CO INC,113 INDUSTRIAL BLVD,MORGANTON,BURKE,NC,28655,35.72992,-81.74971,LEVITON MANUFACTURING CO INC,NO,Electrical Equipment,Antimony compounds,NO
2021,27870CHMPNNORTH,110037266990.0,WESTROCK KRAFT PAPER LLC,100 GASTON RD,ROANOKE RAPIDS,HALIFAX,NC,27870,36.476037,-77.643173,WESTROCK CO,NO,Paper,Polycyclic aromatic compounds,YES
2021,27703CRRSR4600S,110000347321.0,WOLFSPEED INC.,4600 SILICON DR,DURHAM,DURHAM,NC,27703,35.899298,-78.840802,WOLFSPEED INC,NO,Computers and Electronic Products,Ammonia,NO
2021,2865WTRBTC242FA,110043430962.0,TURBOTEC PRODUCTS INC,2042 FAIRGROVE CHURCH ROAD S.E.,NEWTON,CATAWBA,NC,28658,35.69214,-81.26196,MUELLER INDUSTRIES INC,NO,Fabricated Metals,Copper,NO
2021,28144PRGRS5755N,110020516486.0,SOUTHERN CO ROWAN COUNTY POWER PLANT,5755 NC 801 HWY,SALISBURY,ROWAN,NC,28144,35.7306,-80.6017,SOUTHERN CO,NO,Electric Utilities,Ammonia,NO
2021,27261MRSHF1001S,110011733963.0,MARSH FURNITURE CO,1001 S CENTENNIAL ST,HIGH POINT,GUILFORD,NC,27260,35.943189,-79.999779,MARSH,NO,Furniture,Methanol,NO
2021,27565CRTNT200CE,110000347018.0,CERTAINTEED CORP.,200 CERTAINTEED RD,OXFORD,GRANVILLE,NC,27565,36.293789,-78.615014,SAINT-GOBAIN CORP,NO,Petroleum,Copper  And Copper Compounds,NO
2021,2813WCLNLC18NAT,110070126578.0,COLONIAL CHEMICAL SOLUTIONS INC.,10800 NATIONS FORD ROAD,PINEVILLE,MECKLENBURG,NC,28134,35.11502,-80.91098,COLONIAL GROUP INC,NO,Chemical Wholesalers,Diethanolamine,NO
2021,28307DPTFRDIREC,110064176877.0,U.S. ARMY FORT BRAGG,DPW ENV COMPLIANCE BRANCH BLDG 3-1137 REILLY RD,FORT BRAGG,CUMBERLAND,NC,28310,35.15705,-79.00036,US DEPARTMENT OF DEFENSE,YES,Other,Aluminum (fume or dust),NO
2021,2725WNDLRX932EA,110056968456.0,INDULOR AMERICA LP,932 E ELM ST,GRAHAM,ALAMANCE,NC,27253,36.08125,-79.38037,NA,NO,Chemicals,Methyl methacrylate,NO
2021,2850WSNDRS4985H,110043222964.0,SANDERSON FARMS INC,2081 SANDERSON WAY,KINSTON,LENOIR,NC,28504,35.258611,-77.670556,SANDERSON FARMS INC,NO,Food,Hydrogen sulfide,NO
2021,27042HLSTDHWY31,110009844865.0,WIELAND COPPER PRODUCTS LLC,3990 US 311 HWY N,PINE HALL,STOKES,NC,27042,36.342778,-80.044166,WIELAND HOLDINGS INC,NO,Primary Metals,Selenium,NO
2021,27560DMSPR5701M,110018517924.0,ADAMS AN OLDCASTLE CO - MORRISVILLE,5701 MCCRIMMON PKWY,MORRISVILLE,WAKE,NC,27560,35.84563,-78.83716,CRH AMERICAS INC,NO,Nonmetallic Mineral Product,Lead,YES
2021,2758WCRLNS543UN,110001499977.0,CAROLINA SUNROCK LLC - NORTH RALEIGH,5043 UNICON DRIVE,WAKE FOREST,WAKE,NC,27587,35.92231,-78.53867,THE SUNROCK GROUP INC,NO,Nonmetallic Mineral Product,Mercury  And Mercury Compounds,NO
2021,28012DKNRG253PL,110000348008.0,DUKE ENERGY CAROLINAS LLC - ALLEN STEAM STATION,253 PLANT ALLEN RD,BELMONT,GASTON,NC,28012,35.190083,-81.008748,DUKE ENERGY CORP,NO,Electric Utilities,Polycyclic aromatic compounds,YES
2021,28334MCPGN1600S,110009855914.0,BRAINERD CHEMICAL CO LLC OF NORTH CAROLINA,1600 S WILSON AVENUES,DUNN,HARNETT,NC,28334,35.294444,-78.621111,BRAINERD CHEMICAL CO INC,NO,Chemical Wholesalers,Methanol,NO
2021,27407BRLNG6008H,110012656697.0,ALBERDINGK BOLEY INC,6008 WEST GATE CITY BOULEVARD,GREENSBORO,GUILFORD,NC,27407,36.00477,-79.90461,NA,NO,Chemicals,Triethylamine,NO
2021,2811WHRSHD484HI,110055619399.0,AMERICAN ZINC PRODUCTS LLC,484 HICKS GROVE RD,MOORESBORO,RUTHERFORD,NC,28114,35.191023,-81.849132,METALS RECOVERY HOLDINGS LLC,NO,Primary Metals,Cadmium compounds,YES
2021,28043RQPCRROUTE,110000348099.0,DANFOSS POWER SOLUTIONS,240 DANIEL RD,FOREST CITY,RUTHERFORD,NC,28043,35.34058,-81.90191,DANFOSS POWER SOLUTIONS (US) CO,NO,Plastics and Rubber,Zinc compounds,NO
2021,27891CNSLDUSHWY,110007659471.0,CONSOLIDATED DIESEL CO,9377 US HWY 301 N,WHITAKERS,NASH,NC,27891,36.0953,-77.72715,CUMMINS INC,NO,Machinery,Ethylene glycol,NO
2021,28625CCMCR133FA,110013288156.0,ACCUMA CORP,133 FANJOY RD,STATESVILLE,IREDELL,NC,28625,35.76104,-80.82403,ACCUMA CORP,NO,Plastics and Rubber,Antimony,NO
2021,28128BFGDRSOUTH,110000348730.0,MICHELIN AIRCRAFT TIRE CO MICHELIN NORTH DIV,40589 S STANLY SCHOOL RD,NORWOOD,STANLY,NC,28128,35.23264,-80.1623,MICHELIN NORTH AMERICA INC,NO,Plastics and Rubber,Zinc compounds,NO
2021,27835HNDRX1101I,110002348638.0,TRIEST AG GROUP INC,1101 INDUSTRIAL BLVD,GREENVILLE,PITT,NC,27834,35.645,-77.34877,TRIEST AG GROUP INC,NO,Chemicals,Bromomethane,NO
2021,27565CRTNT200CE,110000347018.0,CERTAINTEED CORP.,200 CERTAINTEED RD,OXFORD,GRANVILLE,NC,27565,36.293789,-78.615014,SAINT-GOBAIN CORP,NO,Petroleum,Dioxin and dioxin-like compounds,YES
2021,28682DKNRG8320E,110000351397.0,DUKE ENERGY CAROLINAS LLC - MARSHALL STEAM STATION,8320 E NC 150 HWY,TERRELL,CATAWBA,NC,28682,35.5983,-80.9636,DUKE ENERGY CORP,NO,Electric Utilities,Hydrogen fluoride,NO
2021,2870WLNMRX2169B,110070121475.0,LINAMAR NC,2169 HENDERSONVILLE RD,ARDEN,BUNCOMBE,NC,28704,35.48056,-82.52453,LINAMAR CORP,NO,Transportation Equipment,Chromium,NO
2021,28111TLDYN2020A,110000348589.0,ATI SPECIALTY MATERIALS - MONROE PLANT,2020 ASHCRAFT AVE,MONROE,UNION,NC,28110,34.984,-80.51337,ALLEGHENY TECHNOLOGIES INC,NO,Primary Metals,Manganese,NO
2021,2869WMRDNS312CL,110018516159.0,MERIDIAN SPECIALTY YARN GROUP,312 COLUMBO ST,VALDESE,BURKE,NC,28690,35.7431,-81.5692,MERIDIAN INDUSTRIES INC,NO,Textiles,Hydrazine,YES
2021,27536STRNMUS1SO,110010448836.0,EASTERN MINERALS INC,170 EASTERN MINERALS RD,HENDERSON,VANCE,NC,27537,36.27084,-78.40468,NA,NO,Food,Selenium compounds,NO
2021,27102JHNSN2701W,110000345270.0,CLARIOS LLC,2701 JOHNSON CONTROLS DR,KERNERSVILLE,FORSYTH,NC,27284,36.11901,-80.16126,CLARIOS LLC,NO,Electrical Equipment,Lead  And Lead Compounds,NO
2021,28451CTNGSRTE74,110004045701.0,COATINGS & ADHESIVES CORP,1901 POPULAR ST NE,LELAND,BRUNSWICK,NC,28451,34.251633,-78.070816,NA,NO,Chemicals,Methyl methacrylate,NO
2021,27870CHMPNNORTH,110037266990.0,WESTROCK KRAFT PAPER LLC,100 GASTON RD,ROANOKE RAPIDS,HALIFAX,NC,27870,36.476037,-77.643173,WESTROCK CO,NO,Paper,Manganese compounds,NO
2021,27804LCNCN400JE,110000347492.0,KABA ILCO CORP,400 JEFFERYS RD,ROCKY MOUNT,NASH,NC,27801,35.98742,-77.78704,KABA ILCO CORP,NO,Fabricated Metals,Zinc compounds,NO
2021,27403DSTNC1025H,110000346518.0,SHERWIN-WILLIAMS CO,1025 HOWARD ST,GREENSBORO,GUILFORD,NC,27403,36.06238,-79.83395,THE SHERWIN-WILLIAMS CO,NO,Chemicals,Cobalt compounds,NO
2021,27008STHRNHWY70,110000345074.0,CARGILL FEED & NUTRITION BARBER,9150 STATESVILLE BLVD,CLEVELAND,ROWAN,NC,27013,35.71845,-80.6452,CARGILL INC,NO,Food,Zinc compounds,NO
2021,28086CYPRSJCT18,110000348393.0,ALBEMARLE,348 HOLIDAY INN DR,KINGS MOUNTAIN,CLEVELAND,NC,28086,35.217,-81.34904,ALBEMARLE CORP,NO,Chemicals,n-Hexane,NO
2021,28241HNKLC3300W,110012474740.0,IGM RESINS USA INC,3300 WESTINGHOUSE BLVD,CHARLOTTE,MECKLENBURG,NC,28273,35.132595,-80.960855,IGM SPECIALTIES HOLDING INC,NO,Chemicals,Acrylic acid,NO
2021,27820GRGPCAMPAC,110000347544.0,GEORGIA-PACIFIC CHEMICALS LLC,200 AMPAC RD,CONWAY,NORTHAMPTON,NC,27820,36.429167,-77.223611,KOCH INDUSTRIES INC,NO,Chemicals,Formaldehyde,YES
2021,28704SHVLL200CP,110000587071.0,DUKE ENERGY PROGRESS LLC-ASHEVILLE STEAM ELECTRIC PLANT,46 DUKE ENERGY LANE,ARDEN,BUNCOMBE,NC,28704,35.471596,-82.542194,DUKE ENERGY CORP,NO,Electric Utilities,Polycyclic aromatic compounds,YES
2021,27702STHCH2000E,110000347303.0,BRENNTAG MID-SOUTH,2000 E PETTIGREW ST,DURHAM,DURHAM,NC,27703,35.979401,-78.880293,BRENNTAG NORTH AMERICA INC,NO,Chemical Wholesalers,Triethylamine,NO
2021,27565BNDGN505WI,110000347009.0,BRIDGESTONE BANDAG LLC OXFORD PLANT,505 W INDUSTRY DR,OXFORD,GRANVILLE,NC,27565,36.29566,-78.60859,BRIDGESTONE AMERICAS INC,NO,Plastics and Rubber,2-Mercaptobenzothiazole,YES
2021,28358LNDSY612E1,110000350021.0,LINDSEY CAMPBELL OIL CO,612 E 17TH ST,LUMBERTON,ROBESON,NC,28358,34.62886,-79.0003,CAMPBELL OIL & GAS CO,NO,Petroleum Bulk Terminals,n-Hexane,NO
2021,28164DSMDS111HW,110057518066.0,SAMOS POLYMERS CORP,1101 HWY 27 S,STANLEY,GASTON,NC,28164,35.373426,-81.099156,NA,NO,Chemicals,Di(2-ethylhexyl) phthalate,YES
2021,2735WCNCRT6819U,110069235269.0,CONCRETE SUPPLY CO.  LLC - STOKESDALE,6819 US HIGHWAY 158,STOKESDALE,GUILFORD,NC,27357,36.23997,-79.93297,CONCRETE SUPPLY CO LLC,NO,Nonmetallic Mineral Product,Lead  And Lead Compounds,NO
2021,2808WCLVLN24BAT,110039620292.0,CLEVELAND COUNTY GENERATING FACILITY,240 BATTLEGROUND ROAD,KINGS MOUNTAIN,CLEVELAND,NC,28086,35.17031,-81.416525,SOUTHERN CO,NO,Electric Utilities,Naphthalene,YES
